user_id,num_posts,tickers
user_9745,1,BTCHT|NEE
user_23095,1,VZREI|XPEVB
user_25388,1,CPRT|NOVA
user_25050,1,OLN|VRX
user_6579,4,ROKUS|RYOSH|SBUX|TSM
user_20136,1,OR
user_34220,2,IRTC|JJC|VZ
user_19920,1,HYMC
user_1637,1,SPXW
user_14090,2,DISPA|ENPH
user_31916,2,AMDQ|KOTUE|RDBX
user_26538,1,MP
user_14853,1,AAPLS|PTLO
user_23966,1,TSCO
user_6555,2,HGV|NOC
user_17989,1,EWBC|SHOLE
user_9959,2,AMZN|FAMIF|UUP
user_32766,1,NRSN
user_8570,1,LITER
user_10596,1,FAZE
user_17315,1,COSTA|CSLLY
user_4074,1,BIDUE
user_27614,1,NIOFR
user_6627,1,MUDRO|USB
user_4035,1,FBPEO
user_17389,1,VRM
user_28863,1,XLFSP
user_9743,1,POET
user_20734,1,EQB
user_11106,1,CARG|SLV
user_11937,2,CDLX|CRM|SCHG
user_15291,2,DIS|XOMRE
user_18603,2,BX|RHHBY|UNHIF
user_8411,2,AEMD|CCL|NOVA|REV
user_11045,2,AAPL|ARVL|CVSI
user_17578,2,DLNG|PYPL
user_20932,1,M
user_32484,1,USHE
user_33357,1,NOCIS
user_21155,1,JNJB
user_16299,1,CHPT
user_26367,2,CRWDE|OPK
user_27845,1,CARS
user_16112,1,RGS|RVIN
user_22418,1,BRK|NTES
user_25846,1,DGROC
user_31076,1,SHPH|SPOT
user_5979,1,LAC
user_17035,1,SMCI
user_9567,1,AMDQ
user_15496,1,NIOAL
user_32548,3,PGY|RH|SPPI|VZ
user_2178,1,RUNSH|UPSTI
user_20222,3,ASH|F|TLTSH|UPSTB
user_6906,1,SHY
user_8784,2,AAPL|GINUX|ORPH
user_2177,1,VRM
user_17318,1,FTCH
user_6977,2,BLK|EXOD|XPEV
user_32305,1,NK
user_1563,1,SPPI
user_20299,1,ZIDAT
user_28641,1,BILLI|LUXE
user_25066,1,CCIV
user_23950,1,NIOAL
user_11196,2,CVXBA|IINN|SCHL
user_8931,1,CPB|PBR
user_17058,1,TLTSH|TSAT
user_12706,2,LYB|TSLA
user_23101,2,FUV|MSFT|VLOSS
user_31950,1,LEN|WGO
user_12276,1,TTC
user_1611,1,KERN|SSEMI
user_2209,1,IWO
user_30816,1,AAON
user_16793,1,MDB
user_30844,1,THC|TSMPE
user_15290,1,AAPS|JBLUC
user_2241,1,KIM|TWTRM
user_231,1,MRIN|SDS
user_32771,1,O
user_10953,1,FDX|WNW
user_23361,1,BKU|FBWIL
user_11629,1,WDAY
user_4580,1,ARKO|ROP
user_19262,1,STIP|VTSAX
user_7171,1,HPE
user_6981,2,FBIN|OSMO|VZ
user_31332,1,FLET|MKTX
user_25799,2,EDIT|MOMAY|RDDT
user_6903,2,META|MOHOW|VZHTT
user_12140,1,LIN
user_24776,2,AMD|NVDAB|QNTJU
user_4451,1,LTHMC|ZSANA
user_8168,1,FBPUS|MQTHI
user_934,1,OPORT|RWLK
user_9962,1,CLX|PMFEB
user_15544,1,POWW|Z
user_22823,2,BHE|DIS|ZSCHA
user_2546,1,AVXL
user_9783,2,BX|ENTG|TSP
user_18234,1,VOOAD
user_27882,1,RIVNA
user_20843,1,HSY
user_11041,1,MOD|USDJP
user_572,1,FUBO|INTCV
user_27746,1,ABB|HIPO
user_28655,1,DAG|RVPH
user_33160,1,CECE|SATL
user_12807,1,FSTX|GRUB
user_31099,1,APVO
user_18916,1,LC|WIRE
user_28848,1,DCP|EPAZ
user_8707,1,SWKS
user_2003,1,AMLX|BTCDI
user_4455,1,RSX|ULTA
user_15604,1,NVMI|PLYPL
user_24508,1,ABBV
user_3212,1,PGTEC|RWTR
user_22947,2,AVEO|MRNA|SINCH|UPSTH
user_4828,5,AAPL|CRK|ELONQ|KMB|LMNDT|PLTRE|SCHV
user_34251,1,KLIC
user_1590,1,AMDCI
user_8151,1,SNX|VBUYS
user_6146,2,IP|PG
user_23734,1,SBUX|SHEL
user_18140,3,ABM|DISWH|QLYS|RGEN|ROKUS
user_8561,1,A
user_30191,2,KSSWO|ORA|TZOOT
user_9514,2,BTCBE|CAH|HONRE
user_26,1,MTD
user_29235,2,FVRRO|XRP
user_23480,1,G|NVMI
user_20844,1,SAVE
user_30789,1,ONEM
user_2694,1,GEO|SYK
user_32,1,BABAW|TWTRR
user_25938,1,CHEF
user_21050,1,DRI
user_27820,1,FBSPE
user_27340,1,AAPL
user_24214,1,PURR|XEL
user_23218,1,EPRT|PARA
user_16813,1,RDS|RNG
user_25381,1,PTONB
user_14219,3,BA|MQ|ZS
user_19877,1,ALLK|ORCL
user_30000,1,SPYAL
user_24522,1,MSFTM
user_10785,1,GILD|SWAV
user_6660,2,AMDCE|AMZN|ASMLW
user_7146,1,BIDU
user_15116,1,FTCHW
user_6577,2,BABAT|DOCUF|INTC
user_7616,3,AABB|AMZN|NOC
user_5120,1,EFA
user_14433,3,AMZN|PYPL|QFOR|QQQSH
user_27980,1,HAIN|OGI
user_12458,1,FOUR|RUSHA
user_29851,1,MGNIO|SITM
user_32465,1,FOUR|NVIV
user_1560,1,NVDAA
user_12961,1,ETHAB
user_24490,3,ADTN|BEETS|F|FND
user_22864,1,SST
user_6258,1,NXRP
user_11073,2,AMZN|SOFIH
user_4978,1,IDEX
user_30158,1,NIOA
user_23267,1,DEA
user_12116,1,PIK
user_7165,1,CATFR|ZBRA
user_28437,1,CHGG|NDX
user_31027,1,MNDY
user_13509,2,CHKPB|PYPL|TLO
user_1329,1,IOBT
user_20363,1,HPNN|POET
user_22830,2,BX|UNHHO
user_21136,1,ARCCA|IWMMO
user_30997,1,DOW
user_19581,1,DISEN|PETS
user_5767,1,BWV|HALO
user_9870,1,EWZ|HAIN
user_5908,1,ADYEN|ZME
user_27188,2,CRM|SEAND
user_24999,2,AVY|DIA|NFLXI
user_13846,1,FCEL|GMAPR
user_2558,1,MUSA|UHOPE
user_1045,2,ENPH|SHW|WING
user_1476,1,KCAL|LEVI
user_9758,2,AMZNB|ATVIB|MARVI|NXM
user_6732,1,MSI
user_14817,1,HOG|QQQPU
user_32417,1,CHNG
user_24872,1,CLOV
user_1891,1,RIBT
user_28874,1,AIZ|VTSAX
user_12482,1,BF
user_32078,1,AMZNW|AVTR
user_31471,1,RKLBS
user_23627,1,APPN|GDYN
user_18677,2,CSPON|SCHM
user_1519,1,DOLE
user_21201,1,FBUY|NET
user_10921,1,TPR
user_6885,1,UEC
user_1091,1,GALA|SQHOP
user_5434,1,BAND|SKW
user_30991,1,CCIV
user_22809,1,DIA|LVSTH
user_22986,1,CMA|HTTZ
user_17869,1,SOFIN
user_17562,4,BBBY|CEI|CKS|MATLO|RAD|SPX
user_20436,2,INTC|UUUU
user_15451,1,GGPI|GRBK
user_3137,1,SWPPX
user_32650,1,NDA
user_29124,1,ENR|TWTRT
user_4637,2,AXSM|LCID
user_25214,1,AAPLA
user_10181,1,ALLG|VISHA
user_1450,1,RICK|SARK
user_30356,1,DHI|TSLQ
user_15198,1,ABM
user_10880,2,GOOG|MZN|SEA
user_12196,1,ABBVW
user_34118,1,CTRA
user_4743,1,AIZ|BAS
user_158,1,RBLXA
user_28337,1,BTBT|CPNGJ
user_1221,1,MPW
user_9220,1,PALL
user_12750,1,ATYNO|PKI
user_19328,3,ECL|MARVI|SBUXW
user_22033,1,PANR
user_4879,2,GMBL|META
user_4745,2,ENZC|NIOLE|SCHDD
user_25487,2,BNDX|HSBC|NFLXD
user_4475,1,KOAUG
user_22863,4,EPS|FOUR|MCDGA|PRM|TSLAI|TSLAW
user_19051,1,HMC
user_53,1,DOGE|MRVLP
user_4810,4,EDIT|HEX|KINGS|LOWWH|MELIC|NNOXI|NXP|RYTM
user_29227,1,METAS|NICE
user_8667,1,SHAK|SYY
user_27218,1,UNHIF
user_17669,1,VICI
user_669,1,BILL|KRVER
user_23786,2,TMUS|VEU|WSO
user_7,4,BX|ENPH|F|WBAST
user_7159,1,DLR
user_24600,1,DM|PYPLC
user_27798,1,MQ|RYOSH
user_5039,1,PEPHT
user_13785,1,ORA
user_21044,1,MATIC|NUPAT
user_18209,1,BIGC
user_29370,1,MCKBO
user_29731,1,PYPLH
user_25294,3,EWBC|FTDR|GTO|NOW|SCHX
user_1479,1,INDO|ROKUA
user_22611,1,ABBV|IEX
user_34159,1,FIVE
user_1092,1,GMEHT
user_22731,2,KO|RIVNC|XOMWI
user_28193,1,DID|UPSTC
user_8197,1,IFF
user_9856,1,KDNY
user_34293,1,PEPTE|VWEDN
user_2499,2,COST|SBLK|SUNW
user_22636,1,FBTHI|THSET
user_20619,1,MRVS|SJR
user_28690,2,COST|HON
user_3476,1,ZME
user_22523,2,ABBVT|INTCR|MSFT
user_884,1,INTCI|PRNT
user_557,1,MNG
user_20490,1,KONOV|SBUXI
user_32476,1,ENPHM
user_13514,1,LESL
user_31507,1,CB|TCEHY
user_28062,1,LMNDD|ROKUU
user_22432,1,MU
user_362,2,AMD|FAST
user_5825,1,PINSB
user_22317,1,MKTX
user_22235,1,VTNR
user_27949,1,MRI
user_21192,1,GRVI|SG
user_33912,1,COINW
user_30444,1,ATOM|NTR
user_27634,3,DPZEN|FRZA|OSK|SAMFR|VINE|ZUO
user_19363,2,AMLX|SNA|ZIMPL
user_23538,1,CRTD
user_19314,1,CRWDD
user_10235,2,COINA|GFSCH
user_28606,1,DOCNG|GMT
user_30310,2,ARHS|NIO
user_15120,2,NEVAD|PG
user_10756,1,SWPPX|UPWKT
user_20956,2,CSCOI|PRCT|QNT|XLNX
user_6893,1,HUM|MMMOW
user_19362,1,TLNT
user_13541,2,CRWDD|LMTJU|QCOMH|WISHL
user_16393,1,BCYP
user_31840,1,AMCNI|NIU
user_20098,1,CRWDW
user_10471,1,STORF
user_10453,1,DINO
user_16324,1,TSEMH
user_24172,1,CMC
user_13498,2,ENVX|KTB|LAD|RMED
user_296,1,BYDDY|WPM
user_9358,1,NEGGI|TLTHT
user_19106,1,DUSCA|WM
user_30325,2,DEN|NIO
user_17867,1,DVN|STZ
user_28720,2,ETSYC|KO|NFG
user_9782,1,ASMIY|PUBMH
user_19355,1,MGNIL
user_17285,2,PYPL|STORG|UUP
user_7618,1,NKEB
user_21016,1,ETD
user_10233,1,MSFTE
user_22951,1,ABTWH|NFLXA
user_28480,2,VLOSS|WJEFF|XLNXR
user_33457,1,ASTSB
user_15872,1,MSFTA|PCAR
user_15407,1,RDBX|YY
user_18851,1,AGR|TUR
user_26435,1,HCSG|MANU
user_11583,1,STARS
user_15702,5,BLBX|BODYN|CXDC|ETHAB|GGII|LUVFR|NANO|PIXY|PLTRA|SHPH
user_12958,2,QBTS|ZS
user_14002,1,ADM
user_4702,2,HYPRO|MOFEB|TSLA
user_1217,3,KFY|XPEV|ZS
user_20280,1,FBNOT|QWT
user_22396,1,OWHIC|WAVE
user_16852,1,CNVA|TBLT
user_6207,1,PHAS
user_31072,1,AYLA|PARAS
user_10930,1,BBIOW
user_1786,2,BLNKW|NFLX
user_9506,1,ODIVI
user_29429,1,GHC|VRAWH
user_26615,1,TTDGO
user_25611,2,ATOM|UAVS
user_4859,2,ROKUD|TSMAU|XPE
user_20788,1,FBP|MDLZ
user_26738,1,KRALL
user_14649,1,AMZNL|OPRX
user_17441,3,CALM|DXT|EWT|NFLXT
user_24860,1,ZIMAY
user_15161,1,KISHU|TXN
user_759,1,CVNAF
user_13100,2,CWEB|PDDAN
user_142,1,SUSHI
user_25694,2,FTNTO|NFLX
user_93,2,PLAN|PYPL|VRT
user_7528,2,GOOG|WMTDI
user_9257,1,SHLS
user_9670,2,SCS|SXTC|UBI
user_26452,1,ETHE|KSPI
user_20108,1,FMBI
user_27528,1,FUTUE|SOS
user_11932,1,XEL|YOLO
user_11761,1,RMO
user_15483,1,BTCDI
user_32664,1,GVSI|XLV
user_2354,2,XPEL|ZS
user_19285,1,INFY|WFG
user_24618,2,AMZNS|CRM
user_8987,1,SPX
user_21203,1,HRMY
user_29175,1,EVCOI
user_27653,2,HPNN|WES
user_6766,1,AAPLD|VTI
user_28210,1,FBLAS|KNEBV
user_18347,2,GOOGL|ZS
user_14266,1,FLOW|SPLV
user_31712,1,VXXJU|ZC
user_20870,1,CRMD|SAFE
user_17781,1,APAM
user_408,1,ETHIN
user_12153,1,SVFD
user_28267,1,BBIH|DRI
user_20987,2,BVXV|KO
user_14840,1,EXPR|YCBD
user_28686,1,ZIMAY
user_1570,14,ACB|AIG|ALK|AMDSH|AUST|BTCDI|CISO|EQIX|FBLAS|GEFIS|GLW|NUOTH|PD|PUBMA|ROKUC|RSX|RTXMO|XOMHE
user_4854,3,CRM|NKTX|PYPL
user_7911,1,TCHEY
user_24042,1,COMP
user_3582,1,SG
user_26515,1,MP|SI
user_25335,1,PATH
user_437,2,KTTA|NIO|ZSDAT
user_17798,1,ROKUU
user_9899,2,INTC|MCHP|PRX
user_33453,1,HAFC
user_16436,1,CVNAT
user_15535,2,ALLPE|AMD
user_12479,1,AMZNI
user_9657,1,ESTY
user_23790,1,FVRR|GBTC
user_12291,2,MSFT|TXNWH
user_26920,1,AEMD
user_27867,1,BAHAV|NOCPH
user_21149,1,SUN
user_16683,2,EXPRE|PG
user_21315,1,CURI|METAH
user_21002,2,AVT|HEX|NTNX
user_3899,1,ALLY|RGEN
user_155,1,PAYS
user_3003,2,ANET|BATS|PG
user_28854,1,ATH|RNDR
user_26911,1,CREE|LOWSE
user_614,1,COVID
user_31788,2,CHR|META|PVH
user_31567,1,FRZA|PYPLD
user_16402,2,LCX|MRVI|PG
user_167,2,INFY|INTC
user_12580,1,SUNW
user_27673,2,AMD|CRSP|XMR
user_12022,2,KO|SMOG|TU
user_30433,1,AZNAN
user_22470,2,BENE|META|XPEVH
user_13050,2,DNFLX|PG
user_24954,2,SOUN|VZ
user_23947,1,LVS|MSFTW
user_2875,2,BIGC|BKU|PYPL
user_18899,2,FBBEA|SPOTD|YCBD
user_13876,1,BIGC
user_7245,2,LTCHT|PTONB
user_13645,1,ETHAB
user_801,1,GMEGL
user_7551,1,ABNBS|DT
user_11278,1,LUV
user_2885,1,ATVIP
user_4609,1,DRUG
user_24160,1,SNOW|ZIONT
user_5506,1,IEP
user_12687,1,APPSN|TSN
user_9191,2,FBBUT|FSLRB|PSNL
user_3322,1,MAIN
user_19429,2,ENPH|FOOD|UBERT
user_33890,1,NVAX
user_23353,2,AGC|FISVB|VZHTT|WMTBE
user_6470,1,ENPHG|FFND
user_7505,1,AMZA
user_21446,1,FUTUE
user_877,1,NUPAT|TDIVI
user_6501,1,DEGEN|NFLXS
user_28253,1,FFIV|LMNDD
user_3229,1,EGLD|ORA
user_2938,1,FBGUI
user_12891,1,QBTS
user_4739,1,CAG|CCCX
user_1569,1,MVRS|NFLXO
user_22471,1,AMT|BKX
user_13697,1,IINN
user_22445,1,TSMFI|VEEV
user_22602,1,NVDIA
user_23322,1,HSDT
user_10176,3,AAPL|CF|ZS
user_33508,1,SPYPL
user_7884,2,APLD|NFLX
user_25162,1,CELHH
user_1588,1,ASSA|TDOCH
user_25784,1,THO
user_1822,2,ASMIY|CRM
user_21364,1,ESS|KFY
user_34041,1,QCOMC
user_6596,1,OPEN|QSR
user_20146,1,SHAK|WMENE
user_8378,1,COUSD
user_31479,1,NXTP|VTV
user_15251,1,PGNET
user_7721,1,ENBAN
user_30082,1,LINK
user_32871,1,LSK
user_33158,1,LIBER
user_19905,1,CRMOR|DNUT
user_15157,1,ENPHC|YCBD
user_7802,2,LSK|XPEV
user_4831,4,ENPH|GOOG|PHAS|VISM
user_12430,1,HNST|LVSTH
user_18892,2,BKLN|CMC|CTAS|RUNSH
user_24595,1,IEX|XPEVS
user_19547,2,SJI|VTRS
user_8185,1,SCS
user_29051,1,OPK
user_4894,1,MELIM|VICI
user_29246,2,AFRMD|LSK
user_31467,1,AFRMH
user_12927,1,JOBY
user_30552,2,ASC|MCRT|NFLX
user_25449,5,AGC|AMDI|BTCHT|CCLES|DASH|EXOD|KOMCD|TTOO|ZUO
user_34279,2,CRM|OLPXI
user_24830,1,TCHEY
user_24858,1,NRBO|SHOPC
user_20241,1,TRRXF
user_12187,1,MSFTW|NIOTH
user_9127,1,AMCLE|ZI
user_11522,2,ABNBO|IR|PG
user_15707,1,BPH
user_6741,1,PSA|SHIP
user_19719,1,ETHE
user_31728,1,KFY|SSTRE
user_30723,3,AMZN|F|XAU
user_15587,3,BON|COSTB|LCIDS|ZS
user_1796,1,ALK
user_34276,1,FMX
user_4742,1,MRAI
user_8928,1,COINH|ETH
user_15220,1,XOP
user_29654,1,CVS
user_8964,1,WNW
user_31822,1,ABBVF|ISPC
user_25057,2,AMZNR|GOOG|XEL
user_12746,1,CRSR|NCLH
user_31516,2,PBR|VRT|W
user_28474,2,CNTX|CREE|DOW|TREX
user_14438,1,ONEX
user_20653,1,KWEB|MEDP
user_21835,1,UPSTE
user_31358,1,PYR|SEBUY
user_27148,1,CARG|MSFTG
user_3958,1,HTR|TSCO
user_24339,1,SKLZF
user_27617,1,NVDA
user_20868,1,HOG|VVIX
user_5650,1,AYX
user_32745,1,FNKO|QSR
user_17725,1,ACI|NNOXI
user_29414,1,TTDGE
user_8909,1,VEEVI
user_32874,1,THCA
user_32228,2,ERIC|MPSOL|MVVYF
user_27328,1,FBBY|SHWGR
user_14596,1,FARA
user_4329,1,VXX
user_26461,2,ALIF|AMCLO|F
user_15131,1,IAC
user_9956,1,EMN|FBWHA
user_27254,1,QQQHT
user_23129,1,CELHM|TXNCO
user_26180,1,QCOMT|XLF
user_25156,1,GSK
user_11362,2,AMZN|GST
user_1514,1,CEL|JEPI
user_7939,2,BTTX|DEA
user_16533,1,KIND|LMNDT
user_28072,1,APPL|IRTC
user_14316,2,ABB|HOLE|NIO
user_27420,2,IMRN|META|SIOX
user_25902,1,ACCO
user_32320,1,RIBT
user_30771,1,KSU|OPRA
user_6093,1,AMZNU
user_8445,1,ABNBA|FNF
user_20427,2,AWRDI|GWW|NBR
user_23461,1,TVISA
user_1055,1,CAMP
user_24955,1,AQN|UUUU
user_18062,1,MTB|NVDAS
user_7375,1,HSBC|MDBWA
user_30211,1,WEJO
user_8329,1,BABAW|CHEF
user_26474,1,NXTP|SJR
user_31946,1,FHTX|USFD
user_29666,1,BAT|PSFE
user_9926,1,BIDU|DVN
user_11255,1,ABBVD
user_19200,1,DPZEN
user_15364,1,SKYH
user_3428,1,LTHMC
user_721,1,SJT|TWITH
user_14650,2,AMDEA|CPNGJ|NKERB
user_21923,1,PYCR
user_18175,1,NOV
user_28838,1,UPRO
user_10005,1,BBBY|QQW
user_23847,1,FDS
user_25883,1,CMA
user_3494,1,ADSK
user_28772,1,KIM|PLNHF
user_24950,1,CMGMC
user_7851,2,BANA|SQAT|XPEV
user_7705,1,NTES
user_18215,1,KLIC
user_27808,1,BTQ|SIX
user_21237,1,SPWR
user_29081,1,LINK
user_27784,1,GOOGH|LIT
user_2931,1,AAL|VIXLE
user_18025,1,TWLO
user_32395,2,CRMHE|PYPL|SHOP
user_22413,1,HOODT|WFG
user_21607,1,CWEN|DLO
user_15892,1,VYGVF
user_20859,1,FOXA
user_28732,1,JNJRE|SLGG
user_5189,2,AMZNL|GOOG|KSS
user_6337,2,RYH|TSLA
user_16919,2,AMD|COM|SAND
user_21173,1,AYRO|QSGRE
user_2716,1,DBC|HFC
user_30154,1,CPIX
user_4449,1,ANGH
user_21646,1,AMGN|QNRX
user_25951,1,HTZZ|QQQNA
user_33225,1,SLV
user_19966,1,SPX
user_26195,1,HUT
user_11423,2,HTR|INTC
user_26767,1,CVNAF
user_1078,2,AMBAC|HBAN|NOC
user_2812,1,FDN|PAG
user_13032,1,HDC
user_25274,1,IEA|MVRD
user_4641,1,DDD
user_5274,1,SG
user_21624,1,AMSWA|DOGEZ
user_8493,1,DOX
user_4767,1,MXC|WEN
user_29702,2,AAPL|FSLRA
user_12636,1,DDOGA|SNDX
user_18718,1,DAC|ENR
user_11599,1,PAAS|SQQQ
user_20281,1,BLI|DIDI
user_15289,2,PYPL|SPOTD
user_5414,1,NA|VOOTH
user_13594,1,PM|SAVAB
user_31961,1,GMR
user_5544,1,FTCHW|TRMR
user_12751,1,ALT|DGX
user_32741,1,BRCC|COMP
user_1333,2,ADTX|HKD
user_10883,1,ROKUN
user_11666,1,MCD
user_11545,1,AVY
user_5259,1,TGTAP
user_14439,1,MSTF
user_15835,1,COSTJ|XEL
user_5331,1,FAZE
user_27107,1,C
user_28262,1,IFNNF|TSLAF
user_12501,2,FBYOU|KO|VTSAX
user_21023,2,LTC|NOC
user_27144,1,MATIC
user_13568,2,BA|MSFTN|TGTTE
user_33417,1,BLOK|MGNIL
user_30020,1,TDOC
user_10006,1,PSH|SSEMI
user_21825,1,NEEFO|SBUXA
user_15391,1,CRTD|MAR
user_33056,1,MRVI|RR
user_22526,2,BESOF|SMOG|SQQQ
user_3599,2,AFRMT|QS|VISIO
user_34176,1,CODX
user_12363,1,ABNBS|COUP
user_2333,1,KODK
user_25372,1,DISHU
user_27515,1,BAX|JJC
user_14410,4,CRM|CWEB|RGEN|TSLA|TSM
user_31220,1,TSN
user_30336,2,HCDI|JWN|LCID|TDIVI
user_16551,3,FUN|NNOX|TXN|VZ
user_6733,1,FBNOT|WRLD
user_1742,1,ATTOT|RENT
user_1834,1,MCDGA
user_6174,2,AMKR|META|MMF
user_20971,1,AAPDS|MAWAR
user_9854,1,NVR|XFRI
user_30032,1,MGNIO|UNFI
user_3591,2,BX|GMEDI|VRX
user_2820,1,ATZ
user_6515,2,IDEX|TSM
user_33575,1,AFRMH
user_3601,1,COHU|PBF
user_3603,1,LCIDC|MIME
user_1865,1,CROX
user_24443,1,PGSOU|SJI
user_31896,1,CXDC|PWR
user_25146,1,PARA
user_2933,1,AAPDS
user_6531,1,AAPS
user_20873,1,FBJUS|FVRR
user_20041,1,STAA
user_32715,2,GOOG|MMMMI
user_32598,1,NDAQ
user_13880,1,MSFTR
user_7158,2,AAPLG|CRM|EW
user_1264,1,NIONI
user_29277,1,CDLX|PHARM
user_730,1,EGLD|SRTS
user_22905,1,SABR
user_3301,1,CHTR|LTCHT
user_21709,3,BA|MGM|SPOTW|VGK|ZIONT
user_33625,1,DTST
user_1562,1,ALL|WEBL
user_8057,1,AMZNW|CORN
user_11552,1,JNJ|UBS
user_17262,1,DCRC
user_27612,1,AMDNO|BXHTT
user_7214,2,BULL|MSFT|SRTS
user_13264,1,FBREB|SPLK
user_7575,1,BSW|VRT
user_29755,1,APPSH|XOMBU
user_21616,1,NNN|TSLAU
user_33577,1,WJEFF
user_8414,1,CRM|SESHO
user_21970,1,BAON|MBWM
user_26534,2,NFLX|NXPI|SYY
user_3046,1,DBX|LRCXF
user_25285,1,BTCSQ
user_16116,1,LCIF
user_23530,1,RBLX
user_28186,1,MUDRO
user_10762,1,QNRX
user_2535,1,ILAG|SAITA
user_23511,2,BYD|DIS|MOFEB
user_3789,2,F|LOGI
user_19738,1,KDA
user_19949,2,ATOM|CRM|IOTA
user_19842,1,COTYA
user_27211,2,CHL|FICO|FMC
user_17942,1,PYPLG
user_32336,1,RDS|RIOT
user_30694,1,DISRO
user_20295,1,BETZ|SAM
user_23391,1,GT
user_9402,1,SNAPX
user_3148,2,BRKB|CSTAR|EC|MRAI
user_25464,1,GMEON|TSRI
user_21516,2,DVAX|KOMCD|TIVC|ZSWHA
user_3768,2,BODY|MTB|THO
user_2194,1,NASA
user_25667,3,PKG|TSLA|VZ
user_3997,4,BTCBE|FBHTT|MOGRO|MSFTP|MST|SKLZF|STEP
user_4626,1,KLAC|XOMBU
user_23297,1,MOV
user_33371,1,TDIVI
user_7394,1,FLGT
user_23632,2,AEO|FBREM|TSM
user_20776,1,IWMBU|NKERB
user_10776,2,BX|NEEFO
user_16863,1,AAPLB|SOX
user_32253,1,SDC|SUMO
user_6958,2,ACHL|SOLHT|XPEV
user_11285,1,FANTO|KSPI
user_13476,1,ILAG
user_6586,1,ABBVW|CCMP
user_5743,1,AMX|HYG
user_5932,2,F|HTCR
user_20421,1,OPRX|WMB
user_29447,1,PBR|UNP
user_12793,1,CBSH
user_10616,3,APH|EBAY|FBHTT|NDA|NFLX
user_32786,1,UPWKT|VTWO
user_11537,2,CMG|DOGEZ|RIVIA
user_33271,1,HOODI|NIOCL
user_22608,1,NFLXD
user_33116,1,TZOO
user_21667,1,LCTHU
user_19627,1,NUTX
user_12090,1,PHAS|SPCE
user_22189,1,AMCLO|SCHV
user_16854,1,IFNNY
user_23522,1,AMZNT|DELL
user_5525,1,SYN|ZIDAT
user_4181,1,FBROO|FHTX
user_5865,2,COST|VYNT
user_22598,2,MSFT|NVDIA|QQQVI
user_30362,1,JBGS
user_16918,2,NFLX|RHCLO
user_13070,1,MOBQ
user_26060,1,AMC
user_2187,1,DWACW|ROIUC
user_8600,1,FBBY
user_26583,1,WING
user_11069,1,HDPRE|SHUEY
user_17181,1,BZUN|UST
user_21856,1,AAPLS|CROX
user_29571,1,NVDAN|ROKUS
user_3109,2,AAPL|DPSI|VFOCU
user_6846,2,AKLIH|ELON|NLY
user_18404,1,SONM
user_24683,1,AMDBR|ENSV
user_21860,1,AGRI|ALLYT
user_3455,1,JJC
user_715,2,FTAI|STM|UNHIF
user_7509,1,DTST
user_24768,1,IWO
user_29762,3,AMD|NFLX|STLD
user_24998,1,NILE|TSLAH
user_10590,1,ERIC|SIOX
user_21757,1,BACLI
user_32293,1,SCHX
user_29993,1,SPYLO
user_30066,1,BAHAV
user_11714,2,HTR|NETSE|ROKUN
user_16796,3,BACLI|XPEV|ZS
user_1153,1,ABM
user_19955,1,SU
user_8776,1,FAST|IDXX
user_18184,3,ARKO|KRSOL|PATH|RIVIA
user_23253,1,ROKUA
user_2135,1,AOSL|SNE
user_34158,1,KKR
user_4888,2,AIRS|APA|APPH|BWV
user_31532,1,XPO
user_23678,2,ALL|DFENT|NIO
user_24257,2,AMDFU|DIS|OCGN
user_21311,1,DISTH
user_23623,1,AGG|CELHC
user_21345,1,CXW|OSK
user_20553,1,BYDI|TKAT
user_8254,1,AGL|NFLXR
user_27314,1,GEBRF
user_1393,1,CIVX
user_18050,1,DISEN|ENSV
user_23246,1,GEGI
user_13363,1,DCRC
user_12947,3,EPIK|NFLX|TSM
user_3015,1,XIL
user_5947,2,CCLWA|XPEV
user_1919,1,LOVEL|USFD
user_23135,1,BRK
user_12613,1,CRMPR|SOFIH
user_22203,1,EVONO|SBUXA
user_23105,1,GCLT
user_9989,1,SMCI
user_3021,1,FBTUE|TDOCH
user_13638,1,MUGRO|NEM
user_29327,2,DIS|FSK|VZ
user_26258,1,BB|HEINY
user_2926,1,NDQ
user_4263,2,MSFT|NIOFR|THMO
user_4434,4,GDX|HCA|KTTA|NICE|ONCT|SFT|TTDGO
user_23676,1,BATS|XOMDO
user_34087,1,BAND|COM
user_14087,1,IREN
user_305,1,AMCGR|DX
user_33717,2,DISHU|KO
user_23962,1,MERC|V
user_20296,2,AMZN|NIO
user_27184,2,AYX|COINS|ZS
user_14486,1,BIGC
user_13972,1,RIO
user_25605,2,LILM|MSFT|SLABW
user_109,1,MRVI
user_33776,1,PSNL|VFC
user_25752,1,EWBC|GRUB
user_27064,1,WWATC
user_9981,1,EXAS|REGND
user_31683,1,AMZND
user_1967,1,CGRN|LANC
user_29049,1,ARRY
user_16485,1,NVDAG
user_22755,1,JNJB|PZZA
user_26618,1,RBLXA|ROKUE
user_4568,1,CMPS|VTNR
user_9017,1,AZPN|SNOWE
user_19651,1,GTLB
user_14,1,KSSWO
user_2488,1,CPNG|FANTO
user_20799,2,CATFR|ZS
user_8170,1,DDOGE
user_4647,1,FLWS|WRK
user_2710,3,FQ|FTS|METX|NOC|SEMER
user_22327,2,INTC|SAITO
